# temp h_1 he_1 he_2 c_1 c_2 c_3 n_1 n_2 n_3 n_4 o_1 o_2 o_3 o_4 o_5
1.579923673699113795e+00 1.388555842840307633e-12 4.002749404388165910e-16 7.919712980172529744e-25 1.524681124406196609e-11 1.113926192909196187e-15 1.501978109466570794e-22 1.199694341222838216e-12 6.328059727528007148e-17 3.753445733400293372e-22 4.264905986175790731e-31 1.327878419367347841e-12 8.814932848808462786e-19 3.211676761189820114e-24 1.122202757168773810e-30 2.191800575140830481e-41
1.587223586767408490e+00 1.448248530168612380e-12 4.313034176885625101e-16 9.300263003811339006e-25 1.579893208081497752e-11 1.199771427842963499e-15 1.730672298809120989e-22 1.254971885600701964e-12 6.912402031200644964e-17 4.318409504473406260e-22 5.356425027045024519e-31 1.385100116442270188e-12 9.790937904501458283e-19 3.776780686382041754e-24 1.408754390407085288e-30 3.060469810827586084e-41
1.594557228509873914e+00 1.510232427520124385e-12 4.645851451941771340e-16 1.091351227478550277e-24 1.636859234591043599e-11 1.291811537949541164e-15 1.992909719685314005e-22 1.312542650113284863e-12 7.547707003399498034e-17 4.965251475343895239e-22 6.720323500580821903e-31 1.444527746576019563e-12 1.086991100548832512e-18 4.438048230978083306e-24 1.766642514534248244e-30 4.266903887493769025e-41
1.601924754767195980e+00 1.574583862868827990e-12 5.002721405765668503e-16 1.279731412841515880e-24 1.695626228621288596e-11 1.390461584381416326e-15 2.293418079787734982e-22 1.372490295485282056e-12 8.238146131712253776e-17 5.705368331650258642e-22 8.422809545680068877e-31 1.506235400008757918e-12 1.206215831128018576e-18 5.211275709993713001e-24 2.213163938407759604e-30 5.939889472165453218e-41
1.609326322100107953e+00 1.641381264390860100e-12 5.385258445473926876e-16 1.499545148261971119e-24 1.756242202366151530e-11 1.496162155105726339e-15 2.637563574509872352e-22 1.434901064053821907e-12 8.988208784506783840e-17 6.551675803580674035e-22 1.054575059713549753e-30 1.570299240275821890e-12 1.337895947390123449e-18 6.114758749138929736e-24 2.769695747915477743e-30 8.256341378583046147e-41
1.616762087792727343e+00 1.710705203282459611e-12 5.795176492627204679e-16 1.755852900763370082e-24 1.818756168786552080e-11 1.609380782828840800e-15 3.031433232993281516e-22 1.499863842196708321e-12 9.802724518787366162e-17 7.518801872726458462e-22 1.319027283526343867e-30 1.636797548312553219e-12 1.483265383732885115e-18 7.169672222363394758e-24 3.462630615283535314e-30 1.145892063404878338e-40
1.624232209855882791e+00 1.782638437005594867e-12 6.234294528461152419e-16 2.054499384620825440e-24 1.883218154870326385e-11 1.730613432308184039e-15 3.481927364902298001e-22 1.567470223713990332e-12 1.068688680777655045e-16 8.623303329323655525e-22 1.648116364885132683e-30 1.705810767093011445e-12 1.643673372978921281e-18 8.400505518120369940e-24 4.324520161650554108e-30 1.587996632358632653e-40
1.631736847030482940e+00 1.857265952954000813e-12 6.704542411812645810e-16 2.402230255900315326e-24 1.949679214888823876e-11 1.860386059917212364e-15 3.996863280410368817e-22 1.637814574162203244e-12 1.164627826827466201e-16 9.883908347420393784e-22 2.057225072401061646e-30 1.777421546799324584e-12 1.820594538485904833e-18 9.835560825827883851e-24 5.395471215098259050e-30 2.197395488134196938e-40
1.639276158790884175e+00 1.934675012531096761e-12 7.207966981096435414e-16 2.806825427868270371e-24 2.018191443645441676e-11 1.999256248418795323e-15 4.585091583860219433e-22 1.710994096138930833e-12 1.268689747167369511e-16 1.132178803163223805e-21 2.565296768556054108e-30 1.851714790517230879e-12 2.015639806384835584e-18 1.150752315032055411e-23 6.724849154860234512e-30 3.036145929827259525e-40
1.646850305348279919e+00 2.014955195631127440e-12 7.746738452059171723e-16 3.277251265010389947e-24 2.088807989711948724e-11 2.147814919995927889e-15 5.256626482572311973e-22 1.787108895515626522e-12 1.381518742649416954e-16 1.296086020385729244e-21 3.195635986605423916e-30 1.928777700453711062e-12 2.230568199069230972e-18 1.345411190539933196e-23 8.373353762414438834e-30 4.188859361335106789e-40
1.654459447654116566e+00 2.098198445515021468e-12 8.323157123412113386e-16 3.823834204587225079e-24 2.161583068648210052e-11 2.306688130682695175e-15 6.022791707542080800e-22 1.866262048615960166e-12 1.503806582444606778e-16 1.482812904422081943e-21 3.976883618758913862e-30 2.008699824672236966e-12 2.467299575161802511e-18 1.571882522277771000e-23 1.041554647628808500e-29 5.770727811110959960e-40
1.662103747403494536e+00 2.184499114070982514e-12 8.939660402820638555e-16 4.458458681295829072e-24 2.236571976200523937e-11 2.476538949432813346e-15 6.896383813598115182e-22 1.948559670335836844e-12 1.636295714628223085e-16 1.695406458042644941e-21 4.944203600712401512e-30 2.091573104340376531e-12 2.727928385528264904e-18 1.835178955628528257e-23 1.294292410226545235e-29 7.938345739696090646e-40
1.669783367038615962e+00 2.273954007450898339e-12 9.598830166125411242e-16 5.194792596769959240e-24 2.313831101474691251e-11 2.658069425162701304e-15 7.891854814464373841e-22 2.034110983201947189e-12 1.779782672816907329e-16 1.937302643674564953e-21 6.140725510605419251e-30 2.177491921485148165e-12 3.014738519508724235e-18 2.141072878151878824e-23 1.606765337697211798e-29 1.090427912005139748e-39
1.677498469752234822e+00 2.366662432072143136e-12 1.030340046305751055e-15 6.048543985783945077e-24 2.393417940078663317e-11 2.852022645202131864e-15 9.025516314592929547e-22 2.123028387364056390e-12 1.935121689386927595e-16 2.212373671130151971e-21 7.619296517830959881e-30 2.266553147250479989e-12 3.330219320397550871e-18 2.496206880840487546e-23 1.992710392724365049e-29 1.495665060117098474e-39
1.685249219491120831e+00 2.462726240974389397e-12 1.105626558311466513e-15 7.037752990098060430e-24 2.475391107230632683e-11 3.059184888686967895e-15 1.031576752634026703e-21 2.215427531516069804e-12 2.103228526279109243e-16 2.524980735179442668e-21 9.444606900392381532e-30 2.358856190650760567e-12 3.677082854344043073e-18 2.908219576089384344e-23 2.468934482793151300e-29 2.048542934665675110e-39
1.693035780959557757e+00 2.562249880521155778e-12 1.186048849567565212e-15 8.183123764357082712e-24 2.559810350827925858e-11 3.280387878529984554e-15 1.178334980985096293e-21 2.311427384740912090e-12 2.285084534887290926e-16 2.880032794917542001e-21 1.169576623149779265e-29 2.454503047815255490e-12 4.058282522279620088e-18 3.385888805902140006e-23 3.055980298443130018e-29 2.801766951630978458e-39
1.700858319622821746e+00 2.665340437434196612e-12 1.271930967883742734e-15 9.508401512333012934e-24 2.646736564471572110e-11 3.516511135706907541e-15 1.345163064586582386e-21 2.411150309272469748e-12 2.481740957033560251e-16 3.283052047020394223e-21 1.446942270975779589e-29 2.553598351716951697e-12 4.477033110208577177e-18 3.939294529122875410e-23 3.778932095351990205e-29 3.826467505485224721e-39
1.708717001710712058e+00 2.772107686150179239e-12 1.363615635189050571e-15 1.104080049278747274e-23 2.736231800442766531e-11 3.768484439701360968e-15 1.534692025074434367e-21 2.514722134168921493e-12 2.694323479559763384e-16 3.740246810789506363e-21 1.788353643639777471e-29 2.656249422379302581e-12 4.936832379259699416e-18 4.580003961955010001e-23 4.668389874636234086e-29 5.218503631155028907e-39
1.716611994221078463e+00 2.882664136487439774e-12 1.461465212676540696e-15 1.281148954957489187e-23 2.828359282625709831e-11 4.037290399055490234e-15 1.749882437054807892e-21 2.622272229889820803e-12 2.924037055604860202e-16 4.258592614830910976e-21 2.208193927353099463e-29 2.762566317553925215e-12 5.441484303277477949e-18 5.321281865022938202e-23 5.761646001927861778e-29 7.106875892179576162e-39
1.724543464923369518e+00 2.997125081610624051e-12 1.565862709421806246e-15 1.485614251843599482e-23 2.923183419372582643e-11 4.323967136079746713e-15 1.994063714959117859e-21 2.733933583769550233e-12 3.172171006196555510e-16 4.845922353832691152e-21 2.723983989303140934e-29 2.872661883862313998e-12 5.995124068466893888e-18 6.178329226454457459e-23 7.104104948497386195e-29 9.664938232318788783e-39
1.732511582362208813e+00 3.115608646281142497e-12 1.677212836096609522e-15 1.721556175208986590e-23 3.020769816305992410e-11 4.629611089884402399e-15 2.270977836111427558e-21 2.849842876379113994e-12 3.440104416363100292e-16 5.511026469755702706e-21 3.357046350228945655e-29 2.986651808394608752e-12 6.602244956705801852e-18 7.168553987954740226e-23 8.750994728948211746e-29 1.312531878654355934e-38
1.740516515860955904e+00 3.238235835379891422e-12 1.795943105441489540e-15 1.993638399544213277e-23 3.121185289053408252e-11 4.955379942000051593e-15 2.584827971649911343e-21 2.970140558766864855e-12 3.729311840561841935e-16 6.263764205430728271e-21 4.133305239976892479e-29 3.104654670757111926e-12 7.267727241604824798e-18 8.311877904062290241e-23 1.076942797521743122e-28 1.779974853348876178e-38
1.748558435525320975e+00 3.365130582690053140e-12 1.922504981208420395e-15 2.307187894478456534e-23 3.224497875909943575e-11 5.302495668968923761e-15 2.940332543795912766e-21 3.094970930569950121e-12 4.041369332837703915e-16 7.115187080740983582e-21 5.084249701309192298e-29 3.226791995561785213e-12 7.996869234276231244e-18 9.631084118664479341e-23 1.324088169025731459e-28 2.410537502865315245e-38
1.756637512246972177e+00 3.496419799925691923e-12 2.057375077327686365e-15 2.668285205039719640e-23 3.330776850423724591e-11 5.672247726394179355e-15 3.342785279108302466e-21 3.224482218985692229e-12 4.377960817749832346e-16 8.077675852915932610e-21 6.248091862817379152e-29 3.353188305348797027e-12 8.795420624041541279e-18 1.115221059274584306e-22 1.626417787658312004e-28 3.259963329373704588e-38
1.764753917707167385e+00 3.632233425992698041e-12 2.201056409100349665e-15 3.083866448398814682e-23 3.440092733899429672e-11 6.065996369048073877e-15 3.798121883173970352e-21 3.358826658592897830e-12 4.740884818755908131e-16 9.165092343765028469e-21 7.671158606265319911e-29 3.483971173934125697e-12 9.669618268022429197e-18 1.290499512922988203e-22 1.995906279761142623e-28 4.402639219839625342e-38
1.772907824380413944e+00 3.772704476468036397e-12 2.354079698263511491e-15 3.561838470499776506e-23 3.552517307815504006e-11 6.485176111751545053e-15 4.312994023044379630e-21 3.498160572012296368e-12 5.132061561409294416e-16 1.039294764871413683e-20 9.409562074700387939e-29 3.619271280173926798e-12 1.062622459271276155e-17 1.492337842111609277e-22 2.447050102746037778e-28 5.937693750878726562e-38
1.781099405538113079e+00 3.917969093282161708e-12 2.517004733821510057e-15 4.111208773837116522e-23 3.668123626149156543e-11 6.931299335847110948e-15 4.894851370045972786e-21 3.642644451393756984e-12 5.553540469407409094e-16 1.177858838613113698e-20 1.153120300120864494e-28 3.759222462135849102e-12 1.167256878023856080e-17 1.724607230503059765e-22 2.997382217306811526e-28 7.997045044999082605e-38
1.789328835252257388e+00 4.068166594590688814e-12 2.690421790584899849e-15 4.742232013807913090e-23 3.786986027605833732e-11 7.405960046205083776e-15 5.552032527830867377e-21 3.792443040719172960e-12 6.007508072237781868e-16 1.334140280160208721e-20 1.411817091323660178e-28 3.903961771669537475e-12 1.281659092212490696e-17 1.991720124167516130e-22 3.668088378956239730e-28 1.075600681982332316e-37
1.797596288399125442e+00 4.223439524819760408e-12 2.874953107404570449e-15 5.466575067370853878e-23 3.909180147746931299e-11 7.910837783810728467e-15 6.293865749142334962e-21 3.947725418907680257e-12 6.496296343886072924e-16 1.510304871145963890e-20 1.726961715095923233e-28 4.053629529365922779e-12 1.406688933397321385e-17 2.298702597591857704e-22 4.484744422975270785e-28 1.444724667585324710e-37
1.805901940662992811e+00 4.383933704869392139e-12 3.071254427137099087e-15 6.297502906230452594e-23 4.034782931011706406e-11 8.447701699096869514e-15 7.130780430290362079e-21 4.108665083709914668e-12 7.022391492813928809e-16 1.708770545410497825e-20 2.110519064168434061e-28 4.208369379896102051e-12 1.543277123557784368e-17 2.651275936188698809e-22 5.478197475713953119e-28 1.937913112781115113e-37
1.814245968539883513e+00 4.549798282459974069e-12 3.280016600425700721e-15 7.250087759635106448e-23 4.163872642628476193e-11 9.018414791300188388e-15 8.074430465291204887e-21 4.275440036378093711e-12 7.588443224176313169e-16 1.932235221757574783e-20 2.576914285828638507e-28 4.368328347720403004e-12 1.692430701267085315e-17 3.055948548255154660e-22 6.685618212267404978e-28 2.595980332009304793e-37
1.822628549341295034e+00 4.721185782604506020e-12 3.501967255427466061e-15 8.341444331528637233e-23 4.296528880409690511e-11 9.624938319229060506e-15 9.137830642610925212e-21 4.448232867096287595e-12 8.197274496021092837e-16 2.183707532859668439e-20 3.143522777990174500e-28 4.533656893156299107e-12 1.855238828868484972e-17 3.520119446010969978e-22 8.151756202123365901e-28 3.472874217698382410e-37
1.831049861197982631e+00 4.898252158191569287e-12 3.737872535669105973e-15 9.590994145892629030e-23 4.432832586426734533e-11 1.026933638895192690e-14 1.033550737711421298e-20 4.627230841157288548e-12 8.851891792020199047e-16 2.466540732335890825e-20 3.831254545808037247e-28 4.704508968796519342e-12 2.032879004774363181e-17 4.052194675526396398e-22 9.930436163882481967e-28 4.639807202365663053e-37
1.839510083063740975e+00 5.081156840661928105e-12 3.988538908258963591e-15 1.102076243547540156e-22 4.572866058559482643e-11 1.095378072402165011e-14 1.168366518878371181e-20 4.812625985869617287e-12 9.555495934091107109e-16 2.784470087475681575e-20 4.665250454028417448e-28 4.881042076265630722e-12 2.226623706346157168e-17 4.661718230338406592e-22 1.208633973073349800e-27 6.190656282448549207e-37
1.848009394719202891e+00 5.270062790761338346e-12 4.254815044733627791e-15 1.265571136588106779e-22 4.716712961915223713e-11 1.168055562396839774e-14 1.320037046880313839e-20 5.004615178178593951e-12 1.031149345910574374e-15 3.141654092634486408e-20 5.675711047573488193e-28 5.063417323304715062e-12 2.437847490216321643e-17 5.359519154822569280e-22 1.469712527607953548e-27 8.249012567684770218e-37
1.856547976775674735e+00 5.465136549353577237e-12 4.537593776866066003e-15 1.452411380257099820e-22 4.864458340113221866e-11 1.245206311690746100e-14 1.490575421342298837e-20 5.203400232985601988e-12 1.112350858474084720e-15 3.542719868134036210e-20 6.898882289145016463e-28 5.251799481173588586e-12 2.668034578379393075e-17 6.157876732503127546e-22 1.785594765579141258e-27 1.097737202994270860e-36
1.865126010678952007e+00 5.666548288274482325e-12 4.837814129809241266e-15 1.665797228636600640e-22 5.016188626428551206e-11 1.327082831221454776e-14 1.682223555745721432e-20 5.409187992146550519e-12 1.199539579038854082e-15 3.992813141724008895e-20 8.378226866504284022e-28 5.446357042358095286e-12 2.918786959909862090e-17 7.070705863161272973e-22 2.167445061241799293e-27 1.458910199732190871e-36
1.873743678713189365e+00 5.874471861211313972e-12 5.156463435001795792e-15 1.909348838761465571e-22 5.171991654792277706e-11 1.413950495934364820e-14 1.897476810321080495e-20 5.622190414133868041e-12 1.293125303994894402e-15 4.497653244487557891e-20 1.016581475610185856e-27 5.647262278572743327e-12 3.191833039768558993e-17 8.113764962734427920e-22 2.628631731454172690e-27 1.936400124325111249e-36
1.882401164004771754e+00 6.089084854587887104e-12 5.494579525307196165e-15 2.187158816454982919e-22 5.331956670641624137e-11 1.506088121896336427e-14 2.139111121795316782e-20 5.842624664341967509e-12 1.393543567422602597e-15 5.063593590672785835e-20 1.232397261232810822e-27 5.854691299045965010e-12 3.489036867828169675e-17 9.304888973579186428e-22 3.185147936814064432e-27 2.566850638673302025e-36
1.891098650526201741e+00 6.310568638438016615e-12 5.853253014908689798e-15 2.503851006231528852e-22 5.496174341616342741e-11 1.603788565270212703e-14 2.410212866478247221e-20 6.070713206017997772e-12 1.501257100157894644e-15 5.697688151517101723e-20 1.492723841968451075e-27 6.068824109076233948e-12 3.812407982994615690e-17 1.066425035194500860e-21 3.856110197904981897e-27 3.398189785653960352e-36
1.899836323100022373e+00 6.539108417248891844e-12 6.233629666531337130e-15 2.864646226076601766e-22 5.664736768096418492e-11 1.707359343790494004e-14 2.714211713889818987e-20 6.306683891798657477e-12 1.616757361643168027e-15 6.407764476906645314e-20 1.806467585643114638e-27 6.289844668847835367e-12 4.164111909122517336e-17 1.221465120684737112e-21 4.664348316127452345e-27 4.493024273625112559e-36
